cell_name,frxn_cell.type_Path1.Term,frxn_cell.type_Path2.Term,frxn_cell.type_Path3.Term,Lagrangian,Error
Cell2952,0.461003973855947,0.322397569312951,0.216598456831102,1247.7182814342,3958.39581189312
Cell2955,0.368069692934214,0.328774248635612,0.303156058430174,880.326375099757,3511.44824082629
Cell2985,0.341057571449088,0.388860220525497,0.270082208025416,1092.62485361994,3754.14648114729
Cell3000,0.355164751655873,0.345625488701117,0.299209759643009,884.585904742286,3582.91279067871
Cell3042,0.331642769812544,0.360445689352696,0.30791154083476,710.816928840841,3282.4134778656
Cell3049,0.333638629099261,0.356638243030294,0.309723127870445,802.134632605466,3438.31093544091
Cell3080,0.355403768294504,0.34073850773738,0.303857723968116,976.82758799507,3693.55505831093
Cell3082,0.32117363204733,0.37179411689729,0.307032251055381,863.989958547644,3526.35117323491
Cell3105,0.329313888158752,0.348579271079543,0.322106840761705,1223.53038162876,3853.72549401509
Cell3117,0.327249810385948,0.35982216759285,0.312928022021202,791.628728084249,3280.86460602804
Cell3156,0.415166230617074,0.282693178698208,0.302140590684718,677.62241152633,3300.71492481988
Cell3226,0.373126744507069,0.33173091893381,0.295142336559121,912.804812402116,3542.17796561704
Cell3231,0.384174001972761,0.284188621465223,0.331637376562016,1036.96717020718,3713.3433163228
Cell3232,0.453990502766601,0.255746662211249,0.29026283502215,896.832722015527,3542.24918770768
Cell3253,0.427744889943156,0.247160963771983,0.325094146284861,695.474318585728,3308.50316035642
Cell3290,0.380150805108071,0.334568432422461,0.285280762469469,654.907270818884,3330.50632363601
Cell3305,0.384072311017196,0.300008818143836,0.315918870838968,755.491776311031,3365.25630394324
Cell3307,0.361481712893204,0.363154315139571,0.275363971967225,789.643364709855,3475.08852089103
Cell3328,0.362807215558675,0.308968420267482,0.328224364173844,970.772602033853,3566.53334546893
Cell3355,0.453085385851567,0.2892804601562,0.257634153992233,706.952285800589,3304.79291482273
Cell3360,0.348607739592937,0.357162319386173,0.294229941020891,908.028753857085,3526.77484696461
Cell3379,0.34022984742964,0.373074806724933,0.286695345845427,634.298314628946,3219.71829791135
Cell3386,0.383501788595963,0.314944792321702,0.301553419082335,639.019385582057,3202.28727045753
Cell3388,0.336024217744568,0.353451832165542,0.31052395008989,767.634686812459,3469.57639935293
Cell3389,0.403965778858442,0.301903029524355,0.294131191617204,1176.50173004816,3853.14927674531
Cell3405,0.404976281132632,0.319727304806198,0.27529641406117,1074.24396618981,3721.31731805438
Cell3434,0.330974412655148,0.383922515638672,0.28510307170618,1063.22085132659,3690.5221403404
Cell3444,0.391670424296312,0.320900315487585,0.287429260216103,632.9881570295,3212.94465298113
Cell3446,0.408562830860236,0.305719629871525,0.285717539268239,942.434418184707,3557.33522092673
Cell3467,0.369066231360979,0.320016651878489,0.310917116760532,731.813138883577,3288.91817030505
Cell3564,0.409988373884704,0.290619250107814,0.299392376007482,855.047193794949,3556.24247163495
Cell3612,0.313290700496377,0.304171053228014,0.382538246275609,1132.28351620538,3712.4074027156
Cell3677,0.434528179619931,0.29193987886369,0.273531941516378,1159.4613344884,3725.40220211205
Cell3683,0.387815919883361,0.311288841907199,0.300895238209441,1109.45951544339,3722.2295834763
Cell3717,0.366484279093508,0.306343284786814,0.327172436119678,1186.9435854942,3937.68243066952
Cell3753,0.367501309911297,0.344978294120636,0.287520395968067,1113.36648632348,3754.82685438151
Cell3771,0.378360181755972,0.310069757741583,0.311570060502445,887.219184090842,3678.47099551323
Cell3773,0.359296237496241,0.329177084680654,0.311526677823105,941.620264531168,3586.28923773695
Cell3811,0.359955613351012,0.327054092925846,0.312990293723142,292.90674962439,2898.17130169548
Cell3816,0.303048442320798,0.395690875553089,0.301260682126113,766.588550602801,3330.3335403471
Cell3843,0.364986444743537,0.34939100819147,0.285622547064994,881.114704691596,3548.50951359197
Cell3847,0.402875791687457,0.308106473190905,0.289017735121638,1061.36872560176,3691.26113975897
Cell3850,0.342924978503299,0.357583819241943,0.299491202254757,705.187197864423,3383.0407727882
Cell3891,0.424823483767156,0.28332982017378,0.291846696059064,683.63980339684,3179.98026875354
Cell3933,0.356080372428358,0.305955052746349,0.337964574825293,1236.38484774945,3839.29965385797
Cell3989,0.351091227396405,0.330092595403528,0.318816177200067,660.274717685078,3308.8482292416
Cell3990,0.346854130007107,0.348261943306336,0.304883926686557,859.976380587875,3433.89014651533
Cell4012,0.318301892858505,0.383549660433813,0.298148446707683,527.921773474679,3172.02620424427
Cell4034,0.326861840583019,0.316281117890622,0.356857041526359,1259.97431216124,3935.10898095541
Cell4060,0.34619785587829,0.344424204647407,0.309377939474304,490.891774216023,3103.60997492931
Cell4114,0.382120516956079,0.334012693579741,0.28386678946418,691.90659319412,3492.35380955519
Cell4123,0.362181153979101,0.327508127097767,0.310310718923132,1103.56423374935,3715.22504330437
Cell4134,0.38538025119711,0.296566664969738,0.318053083833152,820.179143788935,3450.78097500825
Cell4190,0.400243963555816,0.315010411132903,0.284745625311281,1572.43954621797,4214.19112259563
Cell4193,0.39805263708947,0.31780833093831,0.28413903197222,899.002430624404,3529.49510255027
Cell4215,0.395183111440326,0.278003471207677,0.326813417351997,476.727172856899,3116.04900479217
Cell4219,0.424421096431306,0.307209105566164,0.268369798002529,1113.98138606189,3807.45267873166
Cell4238,0.31905238042578,0.378085576761291,0.302862042812929,834.527753900276,3495.26838989112
Cell4241,0.424917463627953,0.284958335715299,0.290124200656748,1005.52724984564,3526.78816122814
Cell4257,0.310350368212997,0.380556364333543,0.30909326745346,879.444267126902,3468.22542813323
Cell4258,0.388823443532952,0.287511319110721,0.323665237356327,998.59066949376,3665.08130852295
Cell4319,0.328138513292105,0.348934669108581,0.322926817599314,880.308757845448,3495.40100732148
Cell4331,0.433726656222789,0.271739044899091,0.294534298878119,1154.97800979088,3821.859308402
Cell4344,0.42098708719782,0.291098060861465,0.287914851940714,934.707173857885,3543.58261352626
Cell4352,0.37980029499679,0.303890510304173,0.316309194699037,886.060640869119,3503.11391075267
Cell4359,0.347422872727635,0.373252824233435,0.27932430303893,549.502875946724,3133.18608824556
Cell4365,0.423948944733165,0.288821710070554,0.287229345196282,1136.50035310189,3720.73009343311
Cell4366,0.455987616030884,0.24325400100787,0.300758382961246,779.019377415193,3380.02162242089
Cell4374,0.362310509297528,0.348197194956365,0.289492295746108,1242.58686585274,3924.55235257109
Cell4410,0.362526903726279,0.341508372976844,0.295964723296876,1219.84108202479,3867.68725982662
Cell4441,0.368600202238903,0.337035867354392,0.294363930406705,1251.28215459207,3902.34227984149
Cell4467,0.435989474136009,0.258805242776805,0.305205283087186,895.961271812121,3540.6222806302
Cell4473,0.357928548271946,0.318769192661839,0.323302259066215,492.997974808555,3192.66262242993
Cell4487,0.318947138246171,0.351822342698324,0.329230519055505,1048.47554304538,3689.00299139215
Cell4536,0.432878229224755,0.286296221875154,0.28082554890009,725.614899714027,3304.09933308986
Cell4592,0.343498090093424,0.32590193808582,0.330599971820755,640.299829608104,3270.72975193544
Cell4596,0.418430692541671,0.289132101214461,0.292437206243868,716.454094198908,3369.39176683365
Cell4607,0.416863542180014,0.289369474766643,0.293766983053344,819.936170683643,3498.18236419099
Cell4618,0.339140552642291,0.351308068184034,0.309551379173676,919.617002732395,3552.23671244499
Cell4622,0.327359359934277,0.363457151770077,0.309183488295646,633.461732145844,3176.4597824995
Cell4628,0.323605412369913,0.390870558430267,0.28552402919982,1015.37551634197,3652.65616187549
Cell4644,0.470169786866235,0.247909367435811,0.281920845697954,449.563041275441,3080.21152561113
Cell4652,0.350888705899121,0.319088422927284,0.330022871173595,656.595476226223,3400.92644040006
Cell4664,0.368679972991983,0.334352452557653,0.296967574450363,461.907848764325,3163.54177849876
Cell4668,0.345201062717154,0.315155959179362,0.339642978103484,956.730434151605,3728.65348448937
Cell4686,0.41132087613621,0.288150178161012,0.300528945702778,892.650415978708,3563.91946924855
Cell4743,0.312556099933662,0.381054671166353,0.306389228899985,455.44950560505,3055.32969697504
Cell4770,0.347055954334911,0.342869274864626,0.310074770800463,696.117581582251,3293.20550678645
Cell4802,0.327594004208957,0.375062291166531,0.297343704624512,675.805443763637,3358.92517374742
Cell4803,0.372701592641607,0.29432483455936,0.332973572799033,577.746639167173,3313.61603401524
Cell4833,0.349683102577927,0.366043092308518,0.284273805113555,395.537993941494,2931.79654104391
Cell4837,0.416424412537877,0.280598043549374,0.302977543912749,769.342178631011,3438.05878388829
Cell4845,0.369332851873472,0.30654877913228,0.324118368994249,641.055017487344,3285.96864984531
Cell4870,0.319764699410284,0.401158404696735,0.279076895892981,324.944454241045,2871.96124132984
Cell4981,0.413494539537546,0.27774311172478,0.308762348737674,703.472738632957,3332.99765079529
Cell4982,0.392339245023845,0.281094808080568,0.326565946895586,1017.89347451994,3612.84630562461
Cell5005,0.462910820694493,0.256389272192869,0.280699907112638,1167.46563292786,3815.50800393329
Cell5030,0.366424696948318,0.389675997369791,0.243899305681892,1097.33226000371,3731.66449333187
Cell5051,0.381722587265324,0.296135364983048,0.322142047751628,728.604494723566,3394.76723524706
Cell5067,0.426440623235907,0.307091169663002,0.266468207101092,1034.136673879,3729.14099404215
Cell5118,0.406273539395729,0.30657715090725,0.28714930969702,1086.7589770839,3679.53684979831
Cell5120,0.404060784147402,0.296017531386058,0.299921684466541,757.27588544955,3462.43645706255
Cell5124,0.387592519134437,0.308137159939178,0.304270320926384,821.57925717458,3510.25054130813
Cell5129,0.349452047179982,0.342368898546177,0.308179054273842,1148.67208483365,3922.80724410741
Cell5134,0.319021250022288,0.39365144816963,0.287327301808082,903.906270025827,3480.98514225116
Cell5162,0.427396201717292,0.291413333123225,0.281190465159483,687.562022684444,3371.12276232956
Cell5165,0.420181143763477,0.26623128079601,0.313587575440513,918.211630242502,3452.4831390943
Cell5246,0.343672357811203,0.378001245399613,0.278326396789184,1005.2620351215,3727.11407317399
Cell5249,0.373485711830984,0.324588116150383,0.301926172018633,917.133336869039,3529.40912281434
Cell5264,0.324582612191453,0.356451155139726,0.318966232668821,827.728063596774,3446.09051069334
Cell5314,0.359202797229882,0.365457449215012,0.275339753555106,790.453543421146,3369.62384547057
Cell5398,0.380830838234052,0.311864539320163,0.307304622445785,532.564604711038,3070.16877023546
Cell5439,0.450232800821837,0.269723011969499,0.280044187208664,904.819370194058,3501.53721016865
Cell5462,0.345025872950277,0.369313363591703,0.28566076345802,636.803955377224,3311.7211375196
Cell5509,0.380249444623315,0.315397503717432,0.304353051659253,637.495321575982,3303.99897601061
Cell5558,0.3628234580493,0.331092319989201,0.306084221961498,885.714549339651,3509.93294414007
Cell5562,0.332361093488919,0.328841850143874,0.338797056367206,916.124344430023,3556.00346905777
Cell5571,0.32093898762033,0.409573321228646,0.269487691151024,1438.95159664685,4117.92933254138
Cell5578,0.365285065573518,0.372236741954393,0.262478192472089,802.595499969263,3448.34576233521
Cell5581,0.384058198065746,0.284065525843563,0.331876276090691,773.250321280835,3341.3132047535
Cell5643,0.359212380741131,0.365972026625659,0.27481559263321,742.769261770109,3332.58939621292
Cell5681,0.404640106499301,0.296941040521307,0.298418852979392,527.2870172897,3197.93325332163
Cell5706,0.407539955022866,0.303875917967543,0.288584127009591,782.554693087639,3440.575816769
Cell5756,0.349379207643674,0.362267107543512,0.288353684812814,962.686510765593,3683.84100789338
Cell5779,0.412023703515028,0.290043770863753,0.297932525621219,1164.30968389836,3755.93924679852
Cell5811,0.339595811722287,0.342725167165437,0.317679021112276,441.87132089792,3000.92202066476
Cell5830,0.318618646434046,0.376932605216192,0.304448748349763,793.47723725923,3403.56588501268
Cell5845,0.333851432983392,0.336431331099535,0.329717235917073,880.336188614764,3464.2142073259
Cell5867,0.360495986798586,0.357774650766043,0.281729362435371,964.927954699082,3613.3814342762
Cell5881,0.306971445009073,0.370417659364437,0.322610895626489,578.460901141039,3276.69551146324
Cell5903,0.377204476238668,0.331898232899612,0.29089729086172,930.485995073098,3574.9426500813
Cell5920,0.406471274387358,0.303844924790603,0.289683800822038,997.910315127621,3708.48824688752
Cell5935,0.36875394976284,0.370738856597382,0.260507193639778,1336.3062849956,3949.31157158939
Cell5955,0.377033126564828,0.3255248402668,0.297442033168372,1079.09240719554,3690.84248150438
Cell5958,0.35490136887825,0.32243109652927,0.32266753459248,910.537815188547,3573.02826495384
Cell5968,0.43508922727346,0.277423642577326,0.287487130149215,465.121960298742,3155.20122788021
Cell5975,0.376015365113456,0.318925346212541,0.305059288674002,532.641744072861,3120.72017488671
Cell5989,0.342148515025951,0.338013644647697,0.319837840326352,792.01442024852,3432.26948268121
Cell5991,0.392481896479181,0.304188481662387,0.303329621858432,463.448632205078,3081.79538807644
Cell16,0,0.551456924430342,0.448543075569658,1142.59730110604,3537.81492723816
Cell48,0.0152536274906612,0.486217531519514,0.498528840989825,985.309205208176,3235.29451049063
Cell108,0,0.413087995824153,0.586912004175847,1030.59045471219,3305.97568279454
Cell135,0.012738478677619,0.49111610232495,0.496145418997431,1151.94438097173,3452.23643826495
Cell181,0.0243848806144721,0.477781716082549,0.497833403302979,867.900082819348,3233.72965168484
Cell245,0.0144887119711502,0.510415885761048,0.475095402267802,651.67834520299,2779.29254840112
Cell257,0,0.45370871518216,0.54629128481784,1090.65610962806,3349.42558497835
Cell326,0,0.430345292027294,0.569654707972706,1079.25248764842,3272.48508278592
Cell373,0.02355002723208,0.452683529219196,0.523766443548724,694.59022101453,2940.58043972873
Cell435,0,0.456506908106937,0.543493091893063,954.589938527318,3142.67529579453
Cell461,0.0273379116241292,0.41916044262327,0.553501645752601,992.124152239999,3222.96335623037
Cell478,0,0.444864040845586,0.555135959154414,768.023500614371,2981.27141617808
Cell494,0.000737920268288658,0.468297379684273,0.530964700047439,1146.12965357539,3340.82812127123
Cell541,0,0.418994966183519,0.581005033816481,1136.56115651594,3447.32145429341
Cell555,0,0.496522968839204,0.503477031160796,1283.47566420578,3646.24512663257
Cell616,0,0.497252420322958,0.502747579677042,785.631217833233,3144.97193488234
Cell647,0.00777434303156475,0.510561579582928,0.481664077385507,1249.26160366659,3565.34359368725
Cell669,0,0.481163179460422,0.518836820539578,1446.93953553552,3649.01934303156
Cell685,0,0.455897001479446,0.544102998520554,1067.06047863375,3395.25345248112
Cell745,0,0.478993183785509,0.521006816214491,1265.15150483809,3562.53026261434
Cell747,0.0283550838676502,0.461431782922413,0.510213133209937,728.561774436202,2891.11323681944
Cell825,0.0407639429941765,0.451755240379903,0.50748081662592,1166.14087076646,3455.11624842554
Cell842,0.0132745345809144,0.444521361618447,0.542204103800638,729.059067146294,2944.12192158332
Cell845,0,0.501165174538559,0.498834825461441,967.265066562647,3166.57430581289
Cell919,0.0111800821479892,0.483893839490524,0.504926078361487,1639.66458310753,3982.42576662462
Cell926,0,0.457262760621541,0.542737239378459,1062.48619833154,3301.03126663918
Cell953,0.00466109231648443,0.441590362079115,0.553748545604401,1309.49413990009,3513.62580984518
Cell963,0.0200034795171067,0.46840943486344,0.511587085619454,797.105684991473,3032.80986301142
Cell992,0.018106993068907,0.43877105909485,0.543121947836243,1175.93734902571,3513.54625249457
Cell1043,0,0.449657487849459,0.550342512150541,1187.74353327269,3454.61302742534
Cell1052,0.00875937523414808,0.464095497259422,0.52714512750643,1384.65805628403,3686.55158974844
Cell1080,0.00241289388097396,0.43428658899362,0.563300517125406,1059.0906741061,3232.32764415728
Cell1122,0,0.453978794075269,0.546021205924731,925.127697326434,3126.2931360023
Cell1135,0.0434073178844906,0.432452693254047,0.524139988861462,1053.14383559075,3343.58272817856
Cell1160,0.0247867315312968,0.402274673496489,0.572938594972214,1076.12351756148,3323.2998696249
Cell1163,0.0267164722743956,0.494185561922593,0.479097965803011,1266.28568100098,3475.57087940572
Cell1249,0.0243560993856599,0.509670097972072,0.465973802642268,925.892465257988,3161.7884213637
Cell1253,0,0.502308551321003,0.497691448678996,1223.18883701702,3477.74432855413
Cell1343,0.00367973692261973,0.466293316515297,0.530026946562083,1187.39717120279,3551.2419455403
Cell1354,0.0184214634001149,0.500992939958435,0.48058559664145,933.697985335964,3185.91037486221
Cell1431,0.0281528959671284,0.446846092148657,0.525001011884215,1603.37535660386,3904.18432604947
Cell1511,0.0309462597012032,0.470045813248952,0.499007927049844,1469.90044688457,3761.25996819737
Cell1517,0.0140864879501839,0.465210124192194,0.520703387857622,1261.76866498075,3586.54017782142
Cell1608,0.027948019534035,0.437893561621543,0.534158418844422,1267.01730362665,3646.75677497486
Cell1737,0.000513584161166591,0.441596284284403,0.55789013155443,1110.85093140011,3396.71069111441
Cell1793,0.00752304812365983,0.481172507273498,0.511304444602842,1409.19783556383,3646.45449663104
Cell1813,0.014696835236476,0.411675139168278,0.573628025595246,1332.82394189609,3697.41495300557
Cell1814,0.000123473770600197,0.46459304948595,0.53528347674345,954.095866332327,3159.56933766661
Cell1828,0.0189385350337848,0.480714145662097,0.500347319304118,758.120029656127,2924.73196861116
Cell1837,0.00139554953118282,0.465247006152246,0.533357444316571,1105.04217360189,3459.40904941606
Cell1860,0.00774582736719297,0.469767535868001,0.522486636764806,1104.04431188013,3404.73732055576
Cell1905,0.0156463213154035,0.4664432934383,0.517910385246297,1312.42825615725,3667.28702411418
Cell1915,0,0.495319502350684,0.504680497649316,1590.49830949812,3829.96672461864
Cell1932,0,0.481961673408466,0.518038326591534,1208.93302415324,3433.67447360091
Cell1952,0.00371046851774844,0.432700751759298,0.563588779722954,1163.05391867786,3366.92126654168
Cell1999,0.0301077688148635,0.485504850866451,0.484387380318686,982.487311248476,3278.25688806168
Cell2006,0.0122837193770681,0.499006505652308,0.488709774970624,1054.84684651787,3452.92036527187
Cell2013,0.00304649023195567,0.521303752440404,0.47564975732764,902.370542653469,3168.70714136931
Cell2073,0.0260546119708796,0.466216719453895,0.507728668575225,952.032449191691,3251.87584153183
Cell2176,0.0331232183991991,0.493390608777665,0.473486172823136,1002.61925911207,3301.82163881532
Cell2214,0.0490133872721349,0.459684218018988,0.491302394708878,1207.85157092675,3515.54670816341
Cell2287,0,0.448723022746861,0.551276977253139,1302.36464873723,3504.61642712676
Cell2291,0,0.413068350329129,0.586931649670871,1188.72868886154,3390.27330808381
Cell2319,0.00933057069215272,0.485358414342687,0.50531101496516,949.778246591153,3224.5823631514
Cell2335,0.00057182171554675,0.506861452637076,0.492566725647377,877.570782121297,3095.73649197973
Cell2486,0,0.449398187439369,0.550601812560631,1186.04602434919,3433.5744929582
Cell2509,0.00428812113130056,0.481810680902475,0.513901197966224,1085.60009021539,3319.79319372479
Cell2580,0.0165993400864537,0.433878733401928,0.549521926511618,1236.0869726978,3484.27957342718
Cell2777,0.0264336518670225,0.473228454505196,0.500337893627781,1124.01789332666,3414.00471196615
Cell2786,0.00412311078234598,0.458131064570128,0.537745824647526,960.793976633283,3255.65575355871
Cell2944,0,0.502752138730806,0.497247861269194,1044.5028181857,3297.92571217123
Cell2991,6.93889390390723e-18,0.453477285655504,0.546522714344496,1056.03477807792,3273.97596463155
Cell3013,0.0207014843950272,0.45505317034259,0.524245345262383,1686.56219701373,3918.42940791505
Cell3018,0.00166359451582625,0.450734327138532,0.547602078345641,908.754143909163,3093.21000612268
Cell3076,0,0.48723104860199,0.51276895139801,860.223118956974,3134.05029612386
Cell3110,0.0164370386866294,0.459073564325133,0.524489396988237,1322.51401787529,3631.89863203904
Cell3147,0.00301361092596462,0.462067913752857,0.534918475321178,1255.83166308509,3510.25582100912
Cell3212,0,0.490109160860098,0.509890839139902,1310.55108530563,3626.90189515051
Cell3240,0,0.481123576588856,0.518876423411144,1539.35942644073,3934.04779423669
Cell3248,0.0096629729652162,0.519167698575958,0.471169328458826,1182.50062581942,3446.83598933886
Cell3304,0.0097910490501245,0.468074924637775,0.522134026312101,1315.9246100344,3661.53346079113
Cell3343,0.0173538621909673,0.484553977300261,0.498092160508771,1106.27248669716,3399.29542081365
Cell3391,0.0341257375366387,0.415885670864619,0.549988591598742,1202.83261368075,3542.15686420177
Cell3400,0.0304860726707193,0.413762473873191,0.55575145345609,1218.67957524487,3531.42809072976
Cell3445,0.0334255497871547,0.467903572896722,0.498670877316123,1062.24776134992,3370.7795269106
Cell3465,0.0114450575321457,0.479132460334283,0.509422482133571,1053.1564977153,3367.87987648509
Cell3472,0.0192370872729561,0.489577352455419,0.491185560271625,1008.1563355767,3293.69769978914
Cell3516,0.0071110297842298,0.488438494924652,0.504450475291118,1074.04264317807,3358.58915695162
Cell3539,0,0.448898733235599,0.551101266764402,1671.6398778963,3923.97327366884
Cell3641,0,0.474519627205408,0.525480372794592,889.472536936057,3161.74774730133
Cell3646,0.00766739567052757,0.500750791202633,0.49158181312684,800.145367978423,3079.323771672
Cell3648,0,0.437950670586218,0.562049329413782,617.075405228364,2825.03573315222
Cell3678,0.00204809625146931,0.503012037153076,0.494939866595454,947.361965410042,3291.51824752399
Cell3713,0.00750690255103039,0.482246470275328,0.510246627173641,1212.79545548362,3445.55148572665
Cell3715,0,0.504584238161409,0.495415761838591,1344.9233729738,3659.38650497597
Cell3784,0.0313470717998226,0.473930388042948,0.49472254015723,1247.66111718884,3588.41431322473
Cell3806,0.00718833688462764,0.511084278965319,0.481727384150054,1132.95396396973,3371.14242732943
Cell3813,0.0235205848344989,0.431524718651528,0.544954696513973,1068.25227756748,3240.17377455637
Cell3844,0.00993250311399982,0.503885662942349,0.486181833943651,1057.68083217747,3413.87165117627
Cell3934,0.0340306259800896,0.40030640856259,0.565662965457321,1125.51743627859,3461.84299679079
Cell3950,0,0.455119838515041,0.544880161484959,1030.62179277741,3379.10597353234
Cell3964,0.0281805989672022,0.467256846713523,0.504562554319275,792.893399602637,3004.03321348824
Cell3976,0,0.498707020116857,0.501292979883143,1238.39182921026,3479.13122860106
Cell4022,0.0142071746670845,0.461121882929866,0.52467094240305,1221.45330062079,3383.40566991125
Cell4077,0.0242970541200629,0.479401067444593,0.496301878435344,1113.48290185389,3387.26706987981
Cell4087,0.00577892796014065,0.477349355591138,0.516871716448721,1401.61723227097,3713.07416997165
Cell4089,0.0258853246605419,0.448374987787603,0.525739687551855,1333.26950596213,3667.17871064939
Cell4095,0.023023584748537,0.402692643916233,0.57428377133523,1532.05065164303,3783.15091816683
Cell4119,0,0.477179081213554,0.522820918786446,1053.95205479324,3348.90797603678
Cell4173,0,0.486812688916133,0.513187311083867,977.103360604946,3300.34081112434
Cell4278,0,0.515185883332257,0.484814116667743,1313.18767651512,3628.91147764086
Cell4279,0.000249881926846086,0.541504705708787,0.458245412364367,1095.74579905682,3354.30686636825
Cell4316,0.0309218572255379,0.461568218255328,0.507509924519135,1183.55231484676,3495.97991528215
Cell4335,0.00606196473943401,0.513034952466189,0.480903082794377,979.487578350843,3199.99455783957
Cell4404,0.0399723496521997,0.50271036263858,0.457317287709221,1438.32050507499,3667.17748151712
Cell4405,0.00359818669420185,0.443696777038852,0.552705036266946,773.371610348392,2967.51739324002
Cell4436,0,0.507909815938393,0.492090184061607,1060.26912392998,3430.22489756691
Cell4456,0,0.47031669794637,0.52968330205363,866.314072795976,3159.06395093007
Cell4474,0.00224700710214638,0.465052470884992,0.532700522012861,1186.17769575515,3555.49589792831
Cell4532,0,0.442645006515431,0.557354993484569,968.888279733385,3247.99288146364
Cell4564,0,0.46140797793339,0.53859202206661,764.700995545714,2988.53406190223
Cell4591,0,0.514910293546917,0.485089706453083,1052.58375115443,3268.85587425644
Cell4605,0,0.507854621602515,0.492145378397485,1372.44425698047,3639.41134780075
Cell4715,0.00959556430483487,0.44077200861417,0.549632427080996,1363.37138973989,3596.82549578878
Cell4765,0.0015676993581445,0.470795427523512,0.527636873118343,1061.24232551907,3209.34341758603
Cell4792,0,0.457645812358133,0.542354187641867,1204.50531216252,3585.17204075149
Cell4808,0.0224387861360251,0.476353723605588,0.501207490258387,916.303658289649,3137.525176858
Cell4812,0,0.466434939059138,0.533565060940862,742.039635456756,2970.79374597239
Cell4819,0.000181287523538663,0.449523967206638,0.550294745269823,899.59663765162,3280.18124276831
Cell4930,0,0.470969692080003,0.529030307919997,1328.64184882222,3656.61084908121
Cell5025,0.01107947866053,0.4311447018883,0.55777581945117,797.391669769157,3001.71285543971
Cell5027,0.00235840282936393,0.432821787180215,0.564819809990421,979.989283572192,3243.78927063549
Cell5040,0.00513540182077483,0.487747070101362,0.507117528077863,998.375468010629,3190.31895788875
Cell5070,0.0177588992527385,0.505663625713273,0.476577475033988,1047.09039498571,3318.29926296882
Cell5093,0.0183176266332694,0.429315640285241,0.55236673308149,978.665103179346,3237.40482761946
Cell5106,0,0.492344956982326,0.507655043017674,1011.3261799501,3316.54062170673
Cell5132,0.0140185320097808,0.481879727149202,0.504101740841018,1259.16399534127,3557.54143361436
Cell5142,0.0249915658625032,0.429115647292265,0.545892786845232,813.609259360786,3015.37365097203
Cell5190,0.00984227681214218,0.494184964633503,0.495972758554355,937.691143675347,3258.3914782441
Cell5245,0,0.480467593070031,0.519532406929969,1318.90107649998,3575.03563756244
Cell5302,0.0249304688494882,0.496677180780833,0.478392350369679,868.33164710042,3063.83250216207
Cell5349,0.00693597973469561,0.441702463879,0.551361556386304,1214.25159132599,3532.90746242543
Cell5385,0,0.495182065850549,0.504817934149452,1442.66830445203,3714.6849029974
Cell5424,0,0.489814217302151,0.510185782697849,1183.10097870506,3449.74651951806
Cell5429,0,0.469574674372702,0.530425325627298,744.593235211568,3013.89819166001
Cell5446,0.00280289702963376,0.43778162534068,0.559415477629686,1276.3976259251,3610.66317835315
Cell5452,0.0279442116146007,0.476164458077026,0.495891330308373,792.589625786426,3068.95810266839
Cell5469,0.00882593687589472,0.420125772148481,0.571048290975624,1117.12628685758,3363.80567556192
Cell5481,0,0.431575834522248,0.568424165477752,1290.95511379185,3494.61216994649
Cell5490,0.0130302133971334,0.508848103066632,0.478121683536235,1412.72119335042,3820.3503204813
Cell5498,0,0.462771664835546,0.537228335164454,1187.51825441347,3590.78597566532
Cell5577,0,0.48977921398331,0.51022078601669,885.112962122723,3145.68299265672
Cell5598,0,0.46374838955722,0.53625161044278,931.57328456604,3115.27199042215
Cell5619,0,0.443847945045444,0.556152054954556,1079.18006134191,3268.39183524189
Cell5631,0,0.43971288432183,0.56028711567817,1098.05355731923,3331.96087156069
Cell5701,0,0.491047430185194,0.508952569814806,1117.99134188988,3323.50847163011
Cell5846,0.0134726351441959,0.510431620597951,0.476095744257853,1208.96989067557,3511.67710558531
Cell5856,0.0320244040158914,0.481588890662288,0.486386705321821,1100.65472122971,3421.93053689222
Cell5921,0.00672090692377975,0.465916663104201,0.527362429972019,1278.17694540152,3623.40074822873
Cell5923,0.00972784027991259,0.503867729893644,0.486404429826443,1026.09022473493,3373.75494472134
Cell5928,0.0327455478505802,0.440177431253731,0.527077020895689,1247.10180867063,3501.93278380511
Cell5960,0.00980378258695008,0.445630770552288,0.544565446860762,968.869744543326,3174.80273557245
Cell5966,0.0138983235685097,0.473470096458164,0.512631579973326,1121.23438086019,3475.38417364159
Cell5974,0,0.451406017004139,0.548593982995861,938.34129514438,3249.88133486819
